date,Tmax,heat_risk_score,risk_category,mortality_RR,hospitalization_RR,health_interpretation
2018-12-22,28.1,7.5,LOW,1.002,1.0,Elevated heat-related health risk
2018-12-23,28.8,0.0,LOW,1.015,1.0,Elevated heat-related health risk
2018-12-24,28.5,0.0,LOW,1.01,1.0,Elevated heat-related health risk
2018-12-25,26.5,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2018-12-26,25.8,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2018-12-27,25.2,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2018-12-28,24.4,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2018-12-29,24.4,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2018-12-30,25.6,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2018-12-31,27.3,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-01,27.7,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-02,28.0,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-03,28.2,0.0,LOW,1.004,1.0,Elevated heat-related health risk
2019-01-04,28.5,0.0,LOW,1.01,1.0,Elevated heat-related health risk
2019-01-05,27.7,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-06,26.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-07,24.9,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-08,25.3,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-09,26.1,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-10,26.8,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-11,27.4,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-12,27.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-13,27.4,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-14,27.0,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-15,26.6,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-16,28.2,0.0,LOW,1.004,1.0,Elevated heat-related health risk
2019-01-17,28.2,0.0,LOW,1.004,1.0,Elevated heat-related health risk
2019-01-18,29.5,0.0,LOW,1.029,1.0,Elevated heat-related health risk
2019-01-19,30.5,7.5,LOW,1.049,1.0,Elevated heat-related health risk
2019-01-20,31.7,7.5,LOW,1.073,1.0,Elevated heat-related health risk
2019-01-21,29.0,0.0,LOW,1.019,1.0,Elevated heat-related health risk
2019-01-22,25.4,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-23,25.4,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-24,25.4,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-25,24.0,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-26,22.8,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-27,23.0,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-28,22.8,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-29,23.3,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-30,26.1,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-01-31,26.8,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-01,26.1,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-02,26.6,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-03,28.6,0.0,LOW,1.012,1.0,Elevated heat-related health risk
2019-02-04,31.9,17.5,LOW,1.077,1.0,Elevated heat-related health risk
2019-02-05,30.4,17.5,LOW,1.047,1.0,Elevated heat-related health risk
2019-02-06,27.7,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-07,23.7,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-08,22.5,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-09,23.4,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-10,25.7,7.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-11,28.6,0.0,LOW,1.012,1.0,Elevated heat-related health risk
2019-02-12,31.4,7.5,LOW,1.067,1.0,Elevated heat-related health risk
2019-02-13,30.9,7.5,LOW,1.057,1.0,Elevated heat-related health risk
2019-02-14,29.2,0.0,LOW,1.023,1.0,Elevated heat-related health risk
2019-02-15,28.8,0.0,LOW,1.015,1.0,Elevated heat-related health risk
2019-02-16,27.6,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-02-17,28.6,7.5,LOW,1.012,1.0,Elevated heat-related health risk
2019-02-18,31.2,7.5,LOW,1.063,1.0,Elevated heat-related health risk
2019-02-19,29.9,10.0,LOW,1.037,1.0,Elevated heat-related health risk
2019-02-20,35.1,32.5,MODERATE,1.145,1.0,Elevated heat-related health risk
2019-02-21,31.2,17.5,LOW,1.063,1.0,Elevated heat-related health risk
2019-02-22,31.3,17.5,LOW,1.065,1.0,Elevated heat-related health risk
2019-02-23,29.5,0.0,LOW,1.029,1.0,Elevated heat-related health risk
2019-02-24,30.1,7.5,LOW,1.041,1.0,Elevated heat-related health risk
2019-02-25,30.6,7.5,LOW,1.051,1.0,Elevated heat-related health risk
2019-02-26,28.8,0.0,LOW,1.015,1.0,Elevated heat-related health risk
2019-02-27,28.2,0.0,LOW,1.004,1.0,Elevated heat-related health risk
2019-02-28,27.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-03-01,29.7,0.0,LOW,1.033,1.0,Elevated heat-related health risk
2019-03-02,34.6,25.0,MODERATE,1.134,1.0,Elevated heat-related health risk
2019-03-03,29.6,0.0,LOW,1.031,1.0,Elevated heat-related health risk
2019-03-04,29.1,0.0,LOW,1.021,1.0,Elevated heat-related health risk
2019-03-05,29.1,0.0,LOW,1.021,1.0,Elevated heat-related health risk
2019-03-06,29.9,0.0,LOW,1.037,1.0,Elevated heat-related health risk
2019-03-07,31.2,7.5,LOW,1.063,1.0,Elevated heat-related health risk
2019-03-08,32.2,17.5,LOW,1.083,1.0,Elevated heat-related health risk
2019-03-09,31.5,7.5,LOW,1.069,1.0,Elevated heat-related health risk
2019-03-10,32.6,7.5,LOW,1.092,1.0,Elevated heat-related health risk
2019-03-11,30.2,7.5,LOW,1.043,1.0,Elevated heat-related health risk
2019-03-12,31.4,7.5,LOW,1.067,1.0,Elevated heat-related health risk
2019-03-13,31.0,7.5,LOW,1.059,1.0,Elevated heat-related health risk
2019-03-14,31.0,7.5,LOW,1.059,1.0,Elevated heat-related health risk
2019-03-15,32.1,7.5,LOW,1.081,1.0,Elevated heat-related health risk
2019-03-16,32.8,7.5,LOW,1.096,1.0,Elevated heat-related health risk
2019-03-17,33.3,7.5,LOW,1.106,1.0,Elevated heat-related health risk
2019-03-18,33.8,17.5,LOW,1.117,1.0,Elevated heat-related health risk
2019-03-19,35.0,32.5,MODERATE,1.143,1.0,Elevated heat-related health risk
2019-03-20,33.1,17.5,LOW,1.102,1.0,Elevated heat-related health risk
2019-03-21,33.9,25.0,MODERATE,1.119,1.0,Elevated heat-related health risk
2019-03-22,35.6,32.5,MODERATE,1.156,1.0,Elevated heat-related health risk
2019-03-23,36.3,32.5,MODERATE,1.171,1.0,Elevated heat-related health risk
2019-03-24,36.9,42.5,MODERATE,1.185,1.0,Elevated heat-related health risk
2019-03-25,37.4,32.5,MODERATE,1.196,1.0,Elevated heat-related health risk
2019-03-26,36.4,32.5,MODERATE,1.174,1.0,Elevated heat-related health risk
2019-03-27,38.3,42.5,MODERATE,1.217,1.0,High heat-related health risk
2019-03-28,39.9,42.5,MODERATE,1.255,1.0,High heat-related health risk
2019-03-29,40.4,57.5,HIGH,1.267,1.0,High heat-related health risk
2019-03-30,39.4,42.5,MODERATE,1.243,1.0,High heat-related health risk
2019-03-31,39.8,42.5,MODERATE,1.252,1.0,High heat-related health risk
2019-04-01,39.7,42.5,MODERATE,1.25,1.0,High heat-related health risk
2019-04-02,40.2,50.0,HIGH,1.262,1.0,High heat-related health risk
2019-04-03,40.0,57.5,HIGH,1.257,1.0,High heat-related health risk
2019-04-04,40.9,57.5,HIGH,1.279,1.0,High heat-related health risk
2019-04-05,40.0,50.0,HIGH,1.257,1.0,High heat-related health risk
2019-04-06,39.9,50.0,HIGH,1.255,1.0,High heat-related health risk
2019-04-07,40.4,57.5,HIGH,1.267,1.0,High heat-related health risk
2019-04-08,39.6,42.5,MODERATE,1.247,1.0,High heat-related health risk
2019-04-09,39.9,42.5,MODERATE,1.255,1.0,High heat-related health risk
2019-04-10,39.9,50.0,HIGH,1.255,1.0,High heat-related health risk
2019-04-11,40.5,57.5,HIGH,1.269,1.0,High heat-related health risk
2019-04-12,40.9,67.5,HIGH,1.279,1.0,High heat-related health risk
2019-04-13,40.9,67.5,HIGH,1.279,1.0,High heat-related health risk
2019-04-14,41.3,57.5,HIGH,1.289,1.0,High heat-related health risk
2019-04-15,38.5,42.5,MODERATE,1.222,1.0,High heat-related health risk
2019-04-16,35.1,42.5,MODERATE,1.145,1.0,Elevated heat-related health risk
2019-04-17,33.5,17.5,LOW,1.111,1.0,Elevated heat-related health risk
2019-04-18,35.6,32.5,MODERATE,1.156,1.0,Elevated heat-related health risk
2019-04-19,36.7,32.5,MODERATE,1.18,1.0,Elevated heat-related health risk
2019-04-20,37.9,42.5,MODERATE,1.208,1.0,High heat-related health risk
2019-04-21,39.1,42.5,MODERATE,1.236,1.0,High heat-related health risk
2019-04-22,40.0,57.5,HIGH,1.257,1.0,High heat-related health risk
2019-04-23,41.4,67.5,HIGH,1.291,1.0,High heat-related health risk
2019-04-24,41.0,57.5,HIGH,1.281,1.0,High heat-related health risk
2019-04-25,41.3,57.5,HIGH,1.289,1.0,High heat-related health risk
2019-04-26,42.2,67.5,HIGH,1.311,1.074,High heat-related health risk
2019-04-27,42.8,57.5,HIGH,1.326,1.331,High heat-related health risk
2019-04-28,42.2,57.5,HIGH,1.311,1.074,High heat-related health risk
2019-04-29,41.9,57.5,HIGH,1.303,1.0,High heat-related health risk
2019-04-30,41.2,57.5,HIGH,1.286,1.0,High heat-related health risk
2019-05-01,39.7,42.5,MODERATE,1.25,1.0,High heat-related health risk
2019-05-02,40.3,57.5,HIGH,1.264,1.0,High heat-related health risk
2019-05-03,39.6,50.0,HIGH,1.247,1.0,High heat-related health risk
2019-05-04,39.1,50.0,HIGH,1.236,1.0,High heat-related health risk
2019-05-05,39.1,50.0,HIGH,1.236,1.0,High heat-related health risk
2019-05-06,40.3,57.5,HIGH,1.264,1.0,High heat-related health risk
2019-05-07,40.6,57.5,HIGH,1.271,1.0,High heat-related health risk
2019-05-08,39.4,42.5,MODERATE,1.243,1.0,High heat-related health risk
2019-05-09,37.9,42.5,MODERATE,1.208,1.0,High heat-related health risk
2019-05-10,38.0,42.5,MODERATE,1.21,1.0,High heat-related health risk
2019-05-11,39.5,50.0,HIGH,1.245,1.0,High heat-related health risk
2019-05-12,40.1,67.5,HIGH,1.259,1.0,High heat-related health risk
2019-05-13,40.2,57.5,HIGH,1.262,1.0,High heat-related health risk
2019-05-14,40.4,57.5,HIGH,1.267,1.0,High heat-related health risk
2019-05-15,39.0,50.0,HIGH,1.233,1.0,High heat-related health risk
2019-05-16,38.4,50.0,HIGH,1.219,1.0,High heat-related health risk
2019-05-17,38.3,50.0,HIGH,1.217,1.0,High heat-related health risk
2019-05-18,38.7,50.0,HIGH,1.226,1.0,High heat-related health risk
2019-05-19,39.7,50.0,HIGH,1.25,1.0,High heat-related health risk
2019-05-20,40.4,67.5,HIGH,1.267,1.0,High heat-related health risk
2019-05-21,41.0,57.5,HIGH,1.281,1.0,High heat-related health risk
2019-05-22,41.0,67.5,HIGH,1.281,1.0,High heat-related health risk
2019-05-23,41.5,67.5,HIGH,1.293,1.0,High heat-related health risk
2019-05-24,40.9,57.5,HIGH,1.279,1.0,High heat-related health risk
2019-05-25,40.8,67.5,HIGH,1.276,1.0,High heat-related health risk
2019-05-26,41.7,67.5,HIGH,1.298,1.0,High heat-related health risk
2019-05-27,41.4,67.5,HIGH,1.291,1.0,High heat-related health risk
2019-05-28,42.3,67.5,HIGH,1.313,1.113,High heat-related health risk
2019-05-29,42.2,67.5,HIGH,1.311,1.074,High heat-related health risk
2019-05-30,42.5,67.5,HIGH,1.318,1.196,High heat-related health risk
2019-05-31,42.7,75.0,EXTREME,1.323,1.284,High heat-related health risk
2019-06-01,42.4,75.0,EXTREME,1.316,1.154,High heat-related health risk
2019-06-02,43.7,75.0,EXTREME,1.349,1.837,High heat-related health risk
2019-06-03,43.1,75.0,EXTREME,1.333,1.482,High heat-related health risk
2019-06-04,42.3,75.0,EXTREME,1.313,1.113,High heat-related health risk
2019-06-05,42.5,75.0,EXTREME,1.318,1.196,High heat-related health risk
2019-06-06,42.6,75.0,EXTREME,1.321,1.239,High heat-related health risk
2019-06-07,43.3,75.0,EXTREME,1.339,1.592,High heat-related health risk
2019-06-08,43.7,75.0,EXTREME,1.349,1.837,High heat-related health risk
2019-06-09,43.0,75.0,EXTREME,1.331,1.43,High heat-related health risk
2019-06-10,42.1,75.0,EXTREME,1.308,1.036,High heat-related health risk
2019-06-11,41.8,75.0,EXTREME,1.301,1.0,High heat-related health risk
2019-06-12,38.7,67.5,HIGH,1.226,1.0,High heat-related health risk
2019-06-13,36.1,50.0,HIGH,1.167,1.0,Elevated heat-related health risk
2019-06-14,35.3,50.0,HIGH,1.149,1.0,Elevated heat-related health risk
2019-06-15,34.5,42.5,MODERATE,1.132,1.0,Elevated heat-related health risk
2019-06-16,35.8,50.0,HIGH,1.16,1.0,Elevated heat-related health risk
2019-06-17,35.9,50.0,HIGH,1.163,1.0,Elevated heat-related health risk
2019-06-18,33.3,42.5,MODERATE,1.106,1.0,Elevated heat-related health risk
2019-06-19,36.5,50.0,HIGH,1.176,1.0,Elevated heat-related health risk
2019-06-20,36.4,50.0,HIGH,1.174,1.0,Elevated heat-related health risk
2019-06-21,37.2,60.0,HIGH,1.192,1.0,Elevated heat-related health risk
2019-06-22,38.1,67.5,HIGH,1.212,1.0,High heat-related health risk
2019-06-23,39.7,67.5,HIGH,1.25,1.0,High heat-related health risk
2019-06-24,37.0,67.5,HIGH,1.187,1.0,Elevated heat-related health risk
2019-06-25,33.3,42.5,MODERATE,1.106,1.0,Elevated heat-related health risk
2019-06-26,33.8,52.5,HIGH,1.117,1.0,Elevated heat-related health risk
2019-06-27,35.4,60.0,HIGH,1.151,1.0,Elevated heat-related health risk
2019-06-28,34.4,52.5,HIGH,1.13,1.0,Elevated heat-related health risk
2019-06-29,35.6,50.0,HIGH,1.156,1.0,Elevated heat-related health risk
2019-06-30,34.4,42.5,MODERATE,1.13,1.0,Elevated heat-related health risk
2019-07-01,33.9,42.5,MODERATE,1.119,1.0,Elevated heat-related health risk
2019-07-02,36.2,67.5,HIGH,1.169,1.0,Elevated heat-related health risk
2019-07-03,34.4,42.5,MODERATE,1.13,1.0,Elevated heat-related health risk
2019-07-04,31.7,25.0,MODERATE,1.073,1.0,Elevated heat-related health risk
2019-07-05,28.5,17.5,LOW,1.01,1.0,Elevated heat-related health risk
2019-07-06,31.2,25.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2019-07-07,33.2,42.5,MODERATE,1.104,1.0,Elevated heat-related health risk
2019-07-08,33.7,42.5,MODERATE,1.115,1.0,Elevated heat-related health risk
2019-07-09,36.7,50.0,HIGH,1.18,1.0,Elevated heat-related health risk
2019-07-10,37.7,50.0,HIGH,1.203,1.0,High heat-related health risk
2019-07-11,37.3,50.0,HIGH,1.194,1.0,Elevated heat-related health risk
2019-07-12,37.7,50.0,HIGH,1.203,1.0,High heat-related health risk
2019-07-13,37.9,50.0,HIGH,1.208,1.0,High heat-related health risk
2019-07-14,37.3,50.0,HIGH,1.194,1.0,Elevated heat-related health risk
2019-07-15,37.6,50.0,HIGH,1.201,1.0,High heat-related health risk
2019-07-16,37.9,50.0,HIGH,1.208,1.0,High heat-related health risk
2019-07-17,38.4,50.0,HIGH,1.219,1.0,High heat-related health risk
2019-07-18,37.7,50.0,HIGH,1.203,1.0,High heat-related health risk
2019-07-19,37.1,60.0,HIGH,1.189,1.0,Elevated heat-related health risk
2019-07-20,38.7,67.5,HIGH,1.226,1.0,High heat-related health risk
2019-07-21,39.0,67.5,HIGH,1.233,1.0,High heat-related health risk
2019-07-22,35.8,67.5,HIGH,1.16,1.0,Elevated heat-related health risk
2019-07-23,36.5,67.5,HIGH,1.176,1.0,Elevated heat-related health risk
2019-07-24,36.6,67.5,HIGH,1.178,1.0,Elevated heat-related health risk
2019-07-25,35.3,50.0,HIGH,1.149,1.0,Elevated heat-related health risk
2019-07-26,34.9,42.5,MODERATE,1.141,1.0,Elevated heat-related health risk
2019-07-27,33.1,25.0,MODERATE,1.102,1.0,Elevated heat-related health risk
2019-07-28,33.0,25.0,MODERATE,1.1,1.0,Elevated heat-related health risk
2019-07-29,30.5,25.0,MODERATE,1.049,1.0,Elevated heat-related health risk
2019-07-30,29.1,17.5,LOW,1.021,1.0,Elevated heat-related health risk
2019-07-31,28.1,17.5,LOW,1.002,1.0,Elevated heat-related health risk
2019-08-01,26.6,10.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-08-02,29.9,27.5,MODERATE,1.037,1.0,Elevated heat-related health risk
2019-08-03,31.5,42.5,MODERATE,1.069,1.0,Elevated heat-related health risk
2019-08-04,31.2,25.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2019-08-05,31.4,25.0,MODERATE,1.067,1.0,Elevated heat-related health risk
2019-08-06,31.6,32.5,MODERATE,1.071,1.0,Elevated heat-related health risk
2019-08-07,31.9,42.5,MODERATE,1.077,1.0,Elevated heat-related health risk
2019-08-08,28.7,17.5,LOW,1.013,1.0,Elevated heat-related health risk
2019-08-09,27.1,10.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-08-10,26.9,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-08-11,31.0,35.0,MODERATE,1.059,1.0,Elevated heat-related health risk
2019-08-12,31.8,35.0,MODERATE,1.075,1.0,Elevated heat-related health risk
2019-08-13,32.1,35.0,MODERATE,1.081,1.0,Elevated heat-related health risk
2019-08-14,31.0,35.0,MODERATE,1.059,1.0,Elevated heat-related health risk
2019-08-15,28.5,17.5,LOW,1.01,1.0,Elevated heat-related health risk
2019-08-16,28.0,17.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-08-17,30.1,25.0,MODERATE,1.041,1.0,Elevated heat-related health risk
2019-08-18,30.1,25.0,MODERATE,1.041,1.0,Elevated heat-related health risk
2019-08-19,31.2,35.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2019-08-20,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2019-08-21,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2019-08-22,31.7,35.0,MODERATE,1.073,1.0,Elevated heat-related health risk
2019-08-23,31.3,35.0,MODERATE,1.065,1.0,Elevated heat-related health risk
2019-08-24,31.5,35.0,MODERATE,1.069,1.0,Elevated heat-related health risk
2019-08-25,31.5,35.0,MODERATE,1.069,1.0,Elevated heat-related health risk
2019-08-26,28.9,17.5,LOW,1.017,1.0,Elevated heat-related health risk
2019-08-27,29.1,17.5,LOW,1.021,1.0,Elevated heat-related health risk
2019-08-28,29.4,27.5,MODERATE,1.027,1.0,Elevated heat-related health risk
2019-08-29,30.3,35.0,MODERATE,1.045,1.0,Elevated heat-related health risk
2019-08-30,31.4,42.5,MODERATE,1.067,1.0,Elevated heat-related health risk
2019-08-31,31.2,42.5,MODERATE,1.063,1.0,Elevated heat-related health risk
2019-09-01,31.8,42.5,MODERATE,1.075,1.0,Elevated heat-related health risk
2019-09-02,29.3,17.5,LOW,1.025,1.0,Elevated heat-related health risk
2019-09-03,30.2,35.0,MODERATE,1.043,1.0,Elevated heat-related health risk
2019-09-04,31.1,42.5,MODERATE,1.061,1.0,Elevated heat-related health risk
2019-09-05,31.7,52.5,HIGH,1.073,1.0,Elevated heat-related health risk
2019-09-06,31.6,52.5,HIGH,1.071,1.0,Elevated heat-related health risk
2019-09-07,31.7,42.5,MODERATE,1.073,1.0,Elevated heat-related health risk
2019-09-08,31.9,52.5,HIGH,1.077,1.0,Elevated heat-related health risk
2019-09-09,29.7,27.5,MODERATE,1.033,1.0,Elevated heat-related health risk
2019-09-10,29.0,17.5,LOW,1.019,1.0,Elevated heat-related health risk
2019-09-11,28.5,17.5,LOW,1.01,1.0,Elevated heat-related health risk
2019-09-12,30.3,25.0,MODERATE,1.045,1.0,Elevated heat-related health risk
2019-09-13,28.0,17.5,LOW,1.0,1.0,Baseline heat-related health risk
2019-09-14,28.9,17.5,LOW,1.017,1.0,Elevated heat-related health risk
2019-09-15,29.9,17.5,LOW,1.037,1.0,Elevated heat-related health risk
2019-09-16,31.1,35.0,MODERATE,1.061,1.0,Elevated heat-related health risk
2019-09-17,31.8,42.5,MODERATE,1.075,1.0,Elevated heat-related health risk
2019-09-18,32.4,42.5,MODERATE,1.087,1.0,Elevated heat-related health risk
2019-09-19,33.5,42.5,MODERATE,1.111,1.0,Elevated heat-related health risk
2019-09-20,32.1,52.5,HIGH,1.081,1.0,Elevated heat-related health risk
2019-09-21,29.6,27.5,MODERATE,1.031,1.0,Elevated heat-related health risk
2019-09-22,31.3,52.5,HIGH,1.065,1.0,Elevated heat-related health risk
2019-09-23,30.7,52.5,HIGH,1.053,1.0,Elevated heat-related health risk
2019-09-24,31.4,42.5,MODERATE,1.067,1.0,Elevated heat-related health risk
2019-09-25,31.3,42.5,MODERATE,1.065,1.0,Elevated heat-related health risk
2019-09-26,30.5,35.0,MODERATE,1.049,1.0,Elevated heat-related health risk
2019-09-27,29.0,17.5,LOW,1.019,1.0,Elevated heat-related health risk
2019-09-28,29.4,27.5,MODERATE,1.027,1.0,Elevated heat-related health risk
2019-09-29,28.1,17.5,LOW,1.002,1.0,Elevated heat-related health risk
2019-09-30,26.2,0.0,LOW,1.0,1.0,Baseline heat-related health risk
2019-10-01,30.5,35.0,MODERATE,1.049,1.0,Elevated heat-related health risk
2019-10-02,30.9,35.0,MODERATE,1.057,1.0,Elevated heat-related health risk
2019-10-03,30.9,52.5,HIGH,1.057,1.0,Elevated heat-related health risk
2019-10-04,31.2,42.5,MODERATE,1.063,1.0,Elevated heat-related health risk
2019-10-05,31.2,35.0,MODERATE,1.063,1.0,Elevated heat-related health risk
2019-10-06,31.4,35.0,MODERATE,1.067,1.0,Elevated heat-related health risk
2019-10-07,31.7,35.0,MODERATE,1.073,1.0,Elevated heat-related health risk
